# Korean manuscript batch: early town and first major incident.
# id	Korean translation	category	status
C0-09C500	[DF4][E2:0CD4][KATAKANA]가토[HIRAGANA] 님···\n이· 이렇게 무서운 일을!\n[KATAKANA]밀피[HIRAGANA] 님도 반대하십니다![FIN][E2:0D81]하지만 곧 이 배는 출발한다.\n나는 사람들의 눈에 띄지 않는 곳에서\n이 연구를 계속할 생각이다.[FIN][KATAKANA]나폴레옹[HIRAGANA].\n이 별을 떠나면\n[KATAKANA]메모리[HIRAGANA]를 개조해 주마.\n앞으로는 내 조수로 일하도록 해˳[FIN][E2:0C7E]··[PAU:1E][E2:1A0D]하지만\n[KATAKANA]나[HIRAGANA]는 당신에게 거역할 수 없습니다.\n[PAU:1E]···출발 준비를 하고 오겠습니다˳	late-story	translated
C0-09C5EE	[DF4][E2:0D7E]··하지만 보이는 것이다···\n이 계획을 방해하는\n저 [KATAKANA]러스[HIRAGANA]크를 닮은 소년이···˳[PAU:3C]	npc-dialogue	translated
C0-09C628	[DFT]···뭐야?!\n무슨 일이 일어난 거지?!	npc-dialogue	translated
C0-09C63F	[DFT]\n[NXT]지···[PAU:1E]설마···[PAU:3C]이 녀석이?!	npc-dialogue	translated
C0-09C657	[DFT]우스꽝스러운 모습으로···\n내가 모를 거라고 생각하나?	npc-dialogue	translated
C0-09C78C	[DFT][E2:0CD4][KATAKANA]나는[HIRAGANA] [KATAKANA]러스[HIRAGANA]크 님이 만들었어.\n[PAU:1E]그러니 [KATAKANA]러스[HIRAGANA]크 님에 대해서는\n잘 알고 있지.[FIN][KATAKANA]너[HIRAGANA]는 [KATAKANA]러스[HIRAGANA]크 님이 아니야.\n···하지만\n[PAU:28]어딘가 [KATAKANA]러스[HIRAGANA]크 님과\n비슷한 점도···˳	event-dialogue	translated
C0-09C7F3	[DFT][E2:0C4B]여기 있습니다, [KATAKANA]밀피[HIRAGANA] 님.\n[PAU:1E]이 남자는 [KATAKANA]러스[HIRAGANA]크 님이 아닙니다.\n유전자 구성은 매우 비슷하지만\n다른 사람입니다˳[TPL:D7][E2:127E]·····[PAU:3C]뭐라고!?\n[PAU:1E]하지만 이상해! 이 별의 인간이\n우주선을 발견할 수 있을 리가 없어.\n문화[KATAKANA]수준[HIRAGANA]이 너무 다르잖아!	late-story	translated
C0-09C8D1	[DFT][E2:0CD4][KATAKANA]너 같은 [HIRAGANA][KATAKANA]인간[HIRAGANA]의 뒤를 걷는 건\n내키지 않지만,\n[KATAKANA]밀피[HIRAGANA] 님의 명령이라면 어쩔 수 없지.[FIN][KATAKANA]나는 이 세계의 인간에게\n경계받지 않도록\n[PAL:02]모습을 숨기고\n[PAL:00][KATAKANA]네[HIRAGANA] 뒤를 따르겠다.[FIN]하지만[KATAKANA]네[HIRAGANA]가 서둘러\n[KATAKANA]러스[HIRAGANA]크 님에게 안내하지 않으면\n즉시 경고를 내리겠다.\n[PAU:1E]잘 기억해 두도록˳	late-story	translated
C0-09C993	[DF4][E2:0CD4][KATAKANA]가토[HIRAGANA] 님, 대체 무슨\n생각을 하시는 겁니까!?[FIN]이 [KATAKANA]티아트론[HIRAGANA]을 사용해서\n무엇을 하시려는 겁니까?[TPL:D8][E2:0D81]궁금한가?[KATAKANA]나폴레옹[HIRAGANA].\n그렇다면 알려 주지.\n이 [KATAKANA]티아트론[HIRAGANA]을 들여다보아라.	event-dialogue	translated
C0-09CA22	[CLR]···[E2:20]	static-short	translated
C0-09CA9F	[CLR][CMD:F7][CA][CMD:F4][CB][DF4][E2:0D80][DF5]수백 년 후에 [KATAKANA]쇼콜라 별[HIRAGANA]을\n공격할 우주 요새다	engine-data	translated
C0-09CAF7	[DF4][E2:0D44]이 우주 요새는\n강력한 [KATAKANA]에너지[HIRAGANA]를 품고\n그 힘이 [KATAKANA]배리어[HIRAGANA]가 되기도 하지	npc-dialogue	translated
C0-09CB2F	[DF4]게다가 이 우주 요새는\n[KATAKANA]쇼콜라 별[HIRAGANA]에 머무르지 않고\n온 우주를 공포에 빠뜨릴\n힘을 가지고 있다네	npc-dialogue	translated
C0-09CC05	[DFT][E2:143F][KATAKANA]마법[HIRAGANA]을 쓰는 소년!\n잘 와 주었네.\n자, [PAU:1E]내 저택에 들어가게.[FIN]···라고 말하고 싶지만\n아쉽게도 저택은 아직\n완성되지 않았네.[FIN]무려 [KATAKANA]이고르[HIRAGANA] 혼자\n작업하고 있거든.\n[PAU:1E]이런, [PAU:1E]어디 믿음직한 일손은\n없을까···˳	late-story	translated
C0-09CCA3	[DFT][E2:14D4]마법을 쓰는 소년아.\n혹시 좋은 일손을 알고 있다면\n데려와 주면 좋겠구나˳	npc-dialogue	translated
C0-09CCD4	[DFT][E2:1459]정말 고맙구나.\n이제 [KATAKANA]이고르[HIRAGANA]도\n조금 편하게 일할 수 있겠어˳	npc-dialogue	translated
C0-09CD02	[DFT][E2:143F]오, 소년인가!\n지난번 그 기계인형은\n정말 일을 잘하더군![FIN]이 정도라면 곧\n저택도 완성되겠어.\n진심으로 고맙네˳	event-dialogue	translated
C0-09CD57	[DFT][E2:147E]··이런.\n이 기묘한 물체를\n가지고 있군.[FIN]뭐? 사람을 도와주는\n기계인형이라고?\n[PAU:1E]그렇다면 저택 건설도\n할 수 있다는 말인가?[FIN]소년이여! 이 기계인형을\n빌려주지 않겠나?\n물론이지.\n싫어요.[TER][CLR]매정하구나.\n[PAU:1E]생각이 바뀌면\n다시 기계인형을 보여 주게.\n사례는 충분히 하겠네˳	late-story	translated
C0-09CE23	[CLR]정말인가?\n[PAU:1E]그럼 고맙게 받도록 하지.\n[KATAKANA]이고르[HIRAGANA]도 크게\n도움을 받겠구나.[FIN]자네에게 사례를 해야겠지.\n[PAU:1E]많지는 않지만 받아 주게.\n진심으로 고맙네˳[FIN]\n[NAM:00]은\n[PAL:02]5000[KATAKANA]트론[HIRAGANA][PAL:00]을 받았다!	late-story	translated
C0-09CEAE	[DFT]흠, 꽤나\n붙임성 있는 [KATAKANA]쥐[HIRAGANA]로군˳	npc-dialogue	translated
C0-09CF13	[CLR]으[DFT][E2:1380][SKP:54]제법 손재주가 좋아서···\n백작님의 부탁이라면 웬만한 일은\n해낼 수 있답니다˳	npc-dialogue	translated
C0-09CF4B	[DFT][E2:1354]설마[PAU:1E] 제가 일을 돕도록\n기계인형을 보내 주신 겁니까?[FIN]정말···\n[PAU:1E]백작님께서 바라신 일이라면\n기꺼이 도움을 받겠습니다˳	event-dialogue	translated
C0-09CFAC	[DFT][E2:1344]아, 이건 정말···\n[PAU:1E]덕분에 일이 아주\n순조롭게 진행되고 있습니다···[FIN]그런데 저 기계인형은\n지치지도 않고 정말 열심히 일하네요.\n[PAU:1E]백작님도 저 녀석의 솜씨를\n재미있게 지켜보시는 것 같습니다˳	event-dialogue	translated
C0-09D025	[DFT]어라···[KATAKANA]쥐[HIRAGANA]?	npc-dialogue	translated
C0-09D27D	[DF4][PAL:03]여자아이:\n[PAL:00]저기, [PAU:1E]지나가게 해 주면 안 될까요?\n집에 아픈 사람이 있어요.\n[PAU:1E]빨리 돌아가야 해요···˳[FIN][E2:0881][BYTE:86]그런 인간은 내버려 두고\n[KATAKANA]나[HIRAGANA]와 제대로 어울리지 않을래?\n응?[PAU:1E]귀여운 아가씨˳[FIN][PAL:03]여자아이:\n[PAL:00]저기··· 곤란해요···\n···········앗\n[PAU:1E][NXT]가당신은····![NXT]가	late-story	translated
C0-09D40E	[DFT]흠! 이 [KATAKANA]쥐[HIRAGANA]는 뭐야!\n방해되니까 저리 가!	npc-dialogue	translated
C0-09D466	[CLR][CMD:FF][CB][DFT][PAL:03]여자아이:\n[PAL:00]이제 몸은 괜찮아요?\n그렇게 열이 심했는데,\n지금도 무리하고 있잖아요···[FIN]아···[PAU:1E]미안해요.\n[PAU:1E]당신은 계속 자고 있었으니까\n아무것도 모르는 게 당연하죠.\n[PAU:1E]저는 [PAL:03][KATAKANA]포론[HIRAGANA][PAL:00]이라고 해요.[FIN]강가에 쓰러져 있던\n당신을 발견해서\n우리 집으로 데려왔어요.\n[PAU:1E]당신은 심하게 [KATAKANA]다쳤[HIRAGANA]었고···[FIN]아무튼 우리 집으로 돌아가요.\n당신도 아직 무리하지 않는 편이\n좋을 것 같으니까···[PAU:3C]그렇죠?	late-story	translated
C0-09D6A2	[DFT]···[BYTE:84][BYTE:98]···	npc-dialogue	translated
C0-09D77E	[DFT][BYTE:8A][DFT][BYTE:8D][DFT]지금 한창 바쁘니까\n저리 가 줘···˳	event-dialogue	translated
C0-09D879	[CLR][DFT][PAL:03]귀여운 [KATAKANA]쥐[HIRAGANA]로구나.\n[PAU:14]그런 모습으로 변해도\n나를 속일 수는 없어.[TPL:D7][PAL:03]또 왔니, 꼬마야?\n[PAU:1E]그렇게 두들겨 맞았는데\n정말 빨리 나았구나.[FIN]설마 내 목소리를 잊은 건 아니겠지?\n그렇게 섭섭한 말은 하지 마.\n[PAU:28]그래, [PAU:1E]나다.\n[PAU:1E][KATAKANA]해커 간부[HIRAGANA] [PAL:02][KATAKANA]로즈[HIRAGANA][PAL:03]야.[FIN][KATAKANA]해커 요새[HIRAGANA] 폭발 때문에\n어쩌다 보니\n[PAL:02]100년 전으로[PAL:03][KATAKANA]시간 이동[HIRAGANA]했지···\n[PAU:3C]그 뒤의 나날은 고통스러웠어.[FIN]나와 마찬가지로 이곳에 온\n전투원들과 도적단을 만들어\n자금을 모으고 원래 세계로 돌아가기 위해\n여러 연구를 해 왔지.[FIN]그 모든 게\n전부 네 덕분···\n[PAU:1E]그래.[PAU:1E] 네가 내 계획을\n엉망으로 만들었어.[PAU:14][KATAKANA]키익[HIRAGANA]!![FIN]이 세계에서 널 만났을 때는\n정말 기뻤어.\n게다가 네게서 [E2:00C3]를\n다시 빼앗을 수도 있었지.[FIN]이 [E2:00C3]는\n이번에야말로 내 것이다.\n[PAU:1E]하지만 다시는\n방해하지 못하게 해 주겠어˳[PAL:00]	late-story	translated
C0-09DA8A	[DFT][E2:0BC3][KATAKANA]호호호호호[HIRAGANA]!\n어때? 햇빛도 닿지 않는\n어둠 속은···[FIN]잘 가, 꼬마야.\n다시는 만날 일도 없겠지˳\n[KATAKANA]호호호호호[HIRAGANA]!\n꼴좋다![PAL:00]	event-dialogue	translated
C0-09DAEF	[DFT][NAM:00]은\n[PAL:02]소지품[PAL:00] 몇 가지를\n떨어뜨린 것을 알아차렸다!	late-story	translated
C0-09DBE0	[DFT][E2:083B][KATAKANA]터프[HIRAGANA]한 [E2:1A0A]인데!\n이렇게나 두들겨 맞고도\n아직 움직이는 거야?[FIN][E2:0C7E]··당연하지. [KATAKANA]나는\n[KATAKANA]러스[HIRAGANA]크 님과 [KATAKANA]가토[HIRAGANA] 님이\n설계한 [E2:1A7E]··\n[PAU:1E]그렇게 쉽게 당할 수는 없다˳[FIN][E2:080D]그런데 그 [PAL:02][KATAKANA]가토[HIRAGANA][PAL:00]라는 사람이\n[KATAKANA]너[HIRAGANA]를 처리하라고 했어.\n그 대신 협력하겠다고 했고˳[FIN][E2:0CD4][KATAKANA]가토[HIRAGANA] 님이!?\n[PAU:28]···설마···˳[FIN][E2:0845]끝장을 내고 돌아가지 않으면\n[KATAKANA]히스테리[HIRAGANA] 기미가 있는 [KATAKANA]로즈[HIRAGANA] 님에게\n혼날 거야˳	late-story	translated
C0-09DCDB	[DFT][E2:0868]누구냐!?\n[PAU:28]아[KATAKANA]ー[HIRAGANA]악, 엿보던 자식!\n그때는 잘도[KATAKANA]ー[HIRAGANA]!\n[FIN]이번에는 절대 안 질 거야!\n각오해!	event-dialogue	translated
C0-09DD20	[DFT][E2:0868]누구냐!?\n[PAU:1E]이 [KATAKANA]쥐[HIRAGANA]는 뭐야!?\n[FIN]지금 [KATAKANA]나[HIRAGANA]는 기분이 나쁘니까\n너부터 처리해 버리겠다!	event-dialogue	translated
C0-09DD6A	[DFT][E2:08DC]여· 여자아이와 손을 잡고\n걸어 보고 싶었을 뿐이야[KATAKANA]ー[HIRAGANA]![NXT]가	npc-dialogue	translated
C0-09DF53	[DFT][E2:0C7E]··놀랍군.\n[PAU:1E]이 별의 인간이\n[E2:1A67]를 만들 수 있다니.[FIN][KATAKANA]나는?[HIRAGANA] [KATAKANA]나는[HIRAGANA] [KATAKANA]가토[HIRAGANA] 님과\n이곳에 왔지만 도중에 헤어졌다.\n[PAU:1E]하지만 설마 [KATAKANA]가토[HIRAGANA] 님이\n그런 일을···˳	event-dialogue	translated
C0-09DFC7	[DFT][E2:0CD4][KATAKANA]나[HIRAGANA]는 신경 쓰지 마라.\n[KATAKANA]상처[HIRAGANA]를 치료하지 못하면\n움직이지도 못하는 고철일 뿐이다.[FIN]게다가 주인에게 배신당한 지금\n움직일 힘도 사라졌다˳\n고쳐 줄게.\n그것도 그렇네, 불쌍하게도.[TER][CLR][E2:0CD4]네가? 무리다!\n[PAL:02]수리에 필요한 물건[PAL:00]도 없는데\n어떻게 고치겠나!	late-story	translated
C0-09E078	[CLR][E2:0C49]그건 수리 도구인가?\n[PAU:1E]그래···[PAU:1E]잊고 있었군.\n해야 할 일도 남아 있다.[FIN][E2:0067]를 되찾지 않으면\n[KATAKANA]러스[HIRAGANA]크 님을 뵐 면목이 없다.\n[PAU:1E][NAM:00]이라고 했나···\n[PAU:1E]이 은혜는 잊지 않겠다.[FIN] [NAM:00]은\n[PAL:02][KATAKANA]수리 키트[HIRAGANA][PAL:00]를\n[PAL:02][KATAKANA]나폴레옹[HIRAGANA][PAL:00]에게 사용했다!	late-story	translated
C0-09E112	[CLR][E2:0C81]동정 따위는 필요 없다. 어서 가!\n움직임이 멈추는 곳 따위\n남에게 보여 주고 싶지 않다!	npc-dialogue	translated
C0-09E145	[DFT][E2:0C7E]··음, 잘 움직이는군.\n[NAM:00] 덕분이야.\n인사를 해야겠어.[FIN]그건 그렇고 [KATAKANA]너[HIRAGANA]는\n이 어두운 곳에서 불도 없이 괜찮나?\n뭐?[PAU:1E]어딘가에 떨어뜨렸다고?[FIN]무엇을 떨어뜨렸지? 소중한 물건인가?\n[KATAKANA]내[HIRAGANA]가 함께 걷지.\n어둠을 밝힐 수 있다면\n잃어버린 물건도 찾기 쉬울 거다˳	late-story	translated
C0-09E1E6	[DFT][E2:0C0D]그럼 가도록 하지˳	npc-dialogue	translated
C0-09E1F5	[DFT][E2:0C80][CMD:EA]를 걱정하는 건가?\n이래 보여도 [KATAKANA]나[HIRAGANA]는 튼튼하다.\n자, 뒤로 물러나˳	npc-dialogue	translated
C0-09E22A	[DFT][NAM:00]겠지?\n그런 모습으로··· 참 태평한 녀석이군˳	late-story	translated
C0-09E2D4	[DFT][E2:0C49]그건 [KATAKANA]네[HIRAGANA] 물건인가?\n다른 것도 더 떨어져 있을지 모르니\n잘 찾아보는 게 좋을 거다˳	npc-dialogue	translated
C0-09E30B	[DFT][E2:0C3F]보물상자가 있군.\n가져가지 않아도 되나?	npc-dialogue	translated
C0-09E327	[DFT][E2:0C49]이 정도 [KATAKANA]벽[HIRAGANA]이라면 부술 수 있겠군.\n자, 한바탕 해 볼까.\n[KATAKANA]네[HIRAGANA]는 조금 물러나 있어˳	npc-dialogue	translated
C0-09E422	[DFT][E2:0C44]이건······\n[PAU:1E][KATAKANA]러스[HIRAGANA]크 님의 우주선인가!?	npc-dialogue	translated
C0-09E443	[DFT][E2:0C80]부품을 모조리\n[KATAKANA]산산조각[HIRAGANA] 내 놓았군···\n[PAU:1E]하지만 누가, 무슨 목적으로···[FIN]불길한 예감이 드는군···\n미안하다, [KATAKANA]나[HIRAGANA]는 먼저 가겠다.\n[PAU:1E][KATAKANA]라이트[HIRAGANA]가 있다면 길을 잃지 않을 거다.\n[PAU:1E]미안하다![KATAKANA]너[HIRAGANA]도 조심해라!	late-story	translated
C0-09E5FB	[DFT][E2:0B80][DF5]정말 [E2:0067]를\n당신에게 건네면\n원래 시대로 돌아갈 수 있는 건가요˳[FIN][E2:0D80][DF5]정말 아무것도 모르는군.\n[E2:0054][PAL:02]시간을 보여 주는\n[KATAKANA]프리즘[HIRAGANA][PAL:00] 같은 물건이다.[FIN]시험 삼아 네 과거를\n이 [KATAKANA]프리즘[HIRAGANA] 안에\n비춰 주지˳	late-story	translated
C0-09E67D	[DFT][E2:0B7E]··[PAU:1E]놀랍네.\n[PAU:1E]전에는 전혀\n반응하지 않았는데···˳[FIN][E2:0D80][DF5]그 힘을 모르는 자가\n가지고 있어 봐야 아무것도 못 하지.\n[PAU:1E]자, [PAU:1E]어떻게 할 거지?[FIN][E2:0B49]그래[PAU:1E] 당신에게\n[PAL:02]그 [KATAKANA]기계[HIRAGANA][PAL:00]를 완성시켜 달라고 했고\n[PAU:1E]이제는 믿어도 될 것 같군	late-story	translated
C0-09E714	[DFT][E2:0BDC]누구냐!?\n[PAU:1E]지금은 아무도 들어오지 말라고···\n[PAU:1E][NXT]가너···[PAU:14][NAM:00]!	late-story	translated
C0-09E744	[DFT][E2:0BDC]누구냐!?\n[PAU:1E]지금은 아무도 들어오지 말라고···\n[PAU:1E][NXT]가너···[PAU:14][NAM:00] 맞지!?	late-story	translated
C0-09E776	[DFT][E2:0B46]제법 끈질기구나, 꼬마야.\n하지만 이번에야말로 끝이야.\n이번에는 나에게도 강력한 [KATAKANA]메카[HIRAGANA]가 있거든.[FIN]어른 여자를 화나게 하면\n어떻게 되는지\n똑똑히 가르쳐 주마!	event-dialogue	translated
C0-09E7D3	[DFT][E2:0B44]··이럴 리가 없는데···\n[PAU:28]맞아···[PAU:1E][KATAKANA]가토[HIRAGANA]인가 하는 녀석 말이야.\n전부 그 녀석 탓이야![FIN][KATAKANA]키익[HIRAGANA]!\n용서 못 해!\n내 [E2:0067]를\n돌려줘!!	event-dialogue	translated
C0-09E827	[DFT][E2:0B41]야아[KATAKANA]ーーーーーーーーーー[HIRAGANA]악!	npc-dialogue	translated
C0-09E83B	[DFT][E2:0B80]아무리 도망쳐도\n여긴 막다른 길이야.\n어떻게 할 생각이지, 꼬마야?	npc-dialogue	translated
C0-09E866	[DFT][E2:0B45]이번에야말로 끝이다.\n각오해라, 꼬마야!	npc-dialogue	translated
C0-09E8E5	[DFT][E2:0D82][E2:0067]를 모으고 있었다는 건\n역시 이 녀석이었군···[FIN]네 숨통을 끊어 두면\n나중에 귀찮은 일도 없겠지˳[FIN][E2:0CD4][KATAKANA]가토[HIRAGANA] 님···!\n잠시만 기다려 주세요!!	event-dialogue	translated
C0-09E9A4	[DFT][E2:0C3C]대체 무슨 생각을 하시는 겁니까!?\n[E2:0054]는 [KATAKANA]러스[HIRAGANA]크 님이\n발명하신 물건인데···[FIN]저· [KATAKANA]저[HIRAGANA]는 알고 있습니다···\n[PAU:1E][KATAKANA]러스[HIRAGANA]크 님은 그것을 만든 일을\n몹시 후회하셨습니다···\n[PAU:14]시간의 흐름 따위 알아서는 안 된다고 하셨죠.[FIN]그래서 혼자 [KATAKANA]쇼콜라 별[HIRAGANA]을 떠나\n그것을 묻을 장소를\n찾고 계셨는데···˳[FIN][E2:0D56]··[PAU:1E]어차피 너는\n[E2:1A0A]일 뿐이다, [PAU:14][KATAKANA]나폴레옹[HIRAGANA].\n[PAU:1E]사람의 마음 따위 네가 알 리 없지.[TPL:D7][KATAKANA]로즈[HIRAGANA]라고 했나.\n계속되는 이야기는 이 녀석을 처리한 뒤다.\n저 [KATAKANA]기계[HIRAGANA]를 시험해 보도록 해.\n[PAU:1E][E2:0054]는 내가 가져가겠다˳	late-story	translated
C0-09EAD7	[DFT][E2:0CD4][KATAKANA]가토[HIRAGANA] 님···!	npc-dialogue	translated
C0-09EB72	[CLR][CMD:F0][CB][DF4][E2:0B52]읍, 촌장님.\n부탁이 하나 있는데요···[FIN][E2:093F]오? 무슨 일이냐? 조르는 거냐?\n뭐든 말해 보거라.[FIN][E2:0B80][DF5]저기요.\n[NAM:00]이 가진\n보석 세 개를 갖고 싶어요˳[TPL:D8][E2:0955]··남의 물건 아니냐?\n[PAU:1E]다른 것으로는 안 되겠느냐?\n새로 사 주마˳[TPL:D8][E2:0B3C]안 돼요, 그게 아니면 안 돼요!\n[PAU:28]그래[PAU:1E] 어떻게 해서든 [PAU:1E]갖고 싶어요˳	engine-data	translated
C0-09EC80	[CLR][CMD:F0][CB][DF4][E2:0B02]꾸물거리지 마!\n너희들![FIN]이 시대 녀석들에게서\n돈 되는 물건을 빼앗는 거야!\n그러면 언젠가 원래 시대로 돌아갈\n발판을 마련할 수 있을 거야!	engine-data	translated
C0-09ED1E	[DFT]문은 굳게 닫혀 있다˳	npc-dialogue	translated
C0-09ED9B	[DFT][KATAKANA]쥐[HIRAGANA]로는\n문이 무거워서 열 수 없다˳	npc-dialogue	translated
C0-09EDB8	[DFT][PAL:03][KATAKANA]나폴레옹[HIRAGANA] [KATAKANA]가토[HIRAGANA], 미안해요.\n[KATAKANA]러스[HIRAGANA]크의 상태가 아무래도\n걱정돼서 가서 보고 올게요˳\n[SKP:24][KATAKANA]밀피[HIRAGANA][PAL:00]	npc-dialogue	translated
C0-09EE60	[DFT]\n[KATAKANA]해치[HIRAGANA]가 닫혀 있다!	npc-dialogue	translated
C0-09EE72	[DFT][E2:0CD4][KATAKANA]너[HIRAGANA]는 왜\n그런 모습을 하고 있지?\n원래대로 돌아가는 게 어때?	npc-dialogue	translated
C0-09EEAF	[DFT]\n이 앞은 [KATAKANA]엔진실[HIRAGANA]\n비상시 이외에는 출입 금지	npc-dialogue	translated
C0-09EF56	[DFT][E2:0CC2][KATAKANA]가토[HIRAGANA] 님!\n[PAU:14][KATAKANA]밀피[HIRAGANA] 님을 못 봤나?\n[PAU:14][KATAKANA]가토[HIRAGANA] 님이 큰일이야![FIN][KATAKANA]밀피[HIRAGANA] 님과 [KATAKANA]러스[HIRAGANA]크 님을\n기다리지 않고 우주선을 출발시키겠다고 하셔서···[TPL:D7]큰일이야! 움직이기 시작했어!\n미안하다, [NAM:00].\n[KATAKANA]조종석[HIRAGANA]으로 가서\n[KATAKANA]가토[HIRAGANA] 님의 주의를 끌어 줘.[FIN]10분이면 돼!\n[KATAKANA]나[HIRAGANA]는 그동안 지상으로 돌아갈 수 있도록\n[KATAKANA]엔진[HIRAGANA]을 조작하겠다˳	late-story	translated
C0-09F020	[DFT][NAM:00]인가!?\n그런 모습으로 놀고 있을\n때가 아니야!?	late-story	translated
C0-05806C	[DFT][PAL:02][NXT]·········\n[NXT]가 아쉽게도 자리를 비운 모양이다˳	early-town	translated
C0-05828C	[DFT][PAL:02] [KATAKANA]크리스피[HIRAGANA]의 가게\n\n당신의 생활을 도와주는\n편리한 도구점입니다˳[PAL:00]	early-town	translated
C0-05913A	[DFT]뭐 하는 거야아.\n지금 중요한 회의 중이니까\n용건은 나중에 말해 줘˳	early-town	translated
C0-059164	[DFT]앗! 발명가 형이다!\n발명가란 정말 대단하구나!\n동경하게 돼[KATAKANA]ー[HIRAGANA]\n[KATAKANA]두근두근[HIRAGANA]˳	early-town	translated
C0-0593A1	[CLR]그렇구나···\n외롭겠구나···˳	early-town	translated
C0-0593B4	[DFT][NXT]저······[NXT]가어라?\n누가 나를 불렀나?	early-town	translated
C0-0593CF	[DFT]호오, [KATAKANA]쥐[HIRAGANA]로구나.\n귀여운 녀석이군˳	early-town	translated
C0-0595F8	[DFT]얌전히 지내고 있나?\n네 아버지가 여러 가지\n문제를 일으켰으니\n너도 방심할 수 없지˳	early-town	translated
C0-059635	[DFT]흠···\n아무래도 너는\n아버지보다는 조금\n쓸모가 있는 모양이군˳	early-town	translated
C0-05985E	[DFT]뭐· 뭐냐, 너는!\n경찰을 우습게 보는 거냐!	early-town	translated
C0-05987C	[DFT]뭐야, [KATAKANA]쥐[HIRAGANA]인가···\n[KATAKANA]쥐[HIRAGANA]라고 해도\n나쁜 짓을 하면\n봐주지 않을 테다!	early-town	translated
